x,y
46.91938864,-15.69448989
46.92438044,-15.81926526
46.93134742,-15.53344826
46.64003292,-16.2147481
46.76144889,-15.98191093
46.16620758,-16.16094835
46.83773643,-15.74020884
46.42844677,-16.24821082
49.20616287,-17.35277618
46.04266612,-15.93419763
47.30582459,-15.86111185
46.08809154,-15.81474014
47.18946959,-15.63982495
46.80780114,-16.34603071
46.82610182,-15.92434234
46.26614865,-16.11148166
45.92363603,-16.12573162
47.41562102,-15.90254208
47.16069685,-15.31032729
49.36921875,-15.52816874
46.92182929,-16.22131818
47.28139674,-15.82580247
46.7607739,-16.05943717
47.17479366,-15.86163508
46.76337195,-16.04408225
46.86216158,-15.30014465
47.59195429,-15.25624104
46.31704705,-16.44468992
45.79464423,-15.87545864
47.21733366,-18.88714202
45.99486359,-16.57123868
46.3463677,-16.14072589
47.6250164,-16.54092857
47.21267411,-16.19037951
46.79991409,-17.00081541
46.5883839,-16.70969483
46.62479423,-17.07271261
46.51531591,-17.45694021
46.03877953,-16.91764948
46.77353871,-16.65896689
47.61334017,-18.24669601
45.9016509,-16.3590341
47.58449847,-16.72464898
46.45146912,-15.84908951
47.12713036,-15.90453353
46.70365204,-15.98526304
46.62856251,-15.48631582
46.91317342,-16.63752934
46.40938526,-16.24768833
46.87832139,-15.6889136
46.24218609,-16.01905386
46.30153765,-16.42331827
47.36576676,-15.76735642
46.79972839,-16.42118501
46.36254794,-15.6412665
46.41686124,-16.22537167
45.51344257,-16.21250918
45.62451595,-16.81171338
46.41315912,-16.09154959
48.20007951,-18.85352426
46.47948476,-15.98022165
45.79477201,-16.35970556
46.15342909,-15.77291323
45.96665557,-16.20706871
45.92958469,-16.69276286
45.21368635,-16.11729674
46.01524154,-16.53856863
46.33141899,-15.69717937
44.97622997,-16.74393787
45.09419067,-17.01894297
45.57714289,-16.2004967
45.90183181,-16.37296614
45.25557625,-16.06788086
44.61654243,-16.50147759
45.28246869,-16.80640801
45.15571542,-16.82939512
45.55707895,-16.46612666
46.43936896,-16.07666747
47.07834004,-16.19674187
46.75422758,-16.02996385
46.76996797,-16.75304131
47.82273142,-15.94219303
47.60046207,-16.04488832
47.23961141,-16.93810084
47.0054583,-16.64603424
46.04898691,-15.79981118
48.01447766,-18.99248308
47.27970421,-15.77180021
46.53597094,-15.59952574
47.21786802,-16.10751321
46.96333286,-15.96195535
46.53866818,-15.81827177
46.3316495,-16.6887133
46.09411152,-16.68151152
46.73118842,-15.58829401
48.34918585,-19.18206214
49.47014371,-16.63437061
48.75602271,-17.03185893
48.97912373,-16.97435567
49.19133952,-17.43216885
48.70585945,-17.13219112
48.83078645,-17.76153891
49.02139417,-17.48273578
48.95026018,-16.6507912
48.76921656,-17.34504058
48.87804288,-17.68803933
47.09483439,-18.57132334
49.45608173,-17.47218826
49.20723034,-16.79444613
49.02295232,-16.94658026
49.26744091,-17.45377677
49.03130506,-17.13382877
49.18717162,-16.52817141
49.36418535,-16.92960981
49.30746714,-17.45705755
49.20531694,-16.83675124
47.98649432,-19.08280274
49.48129644,-16.84412497
49.08815105,-16.97737316
49.32642174,-17.80351458
49.3812345,-17.4251225
48.88013488,-17.12726568
49.42126189,-17.51611877
49.48241647,-16.9589919
49.55057938,-16.40798431
49.37499908,-16.43735137
47.48530006,-19.41932969
50.21120638,-15.85530276
49.53818337,-16.69389762
49.27192975,-15.64534847
50.14376894,-15.79468294
49.33151813,-16.57450444
49.69112867,-16.6476112
49.76330221,-16.21521632
49.36779844,-17.51655402
49.37604785,-17.16930825
46.9254259,-18.90116293
49.58219248,-12.84505558
49.59461537,-16.66613808
49.66370147,-16.65590248
49.43402113,-17.20609541
49.43289864,-16.90030725
49.19147118,-16.96025918
49.18754471,-16.37909232
49.23922787,-17.16618054
49.57194711,-16.43707352
49.57531985,-16.55810685
47.18310213,-19.27089698
48.65981645,-16.63499911
49.51446166,-16.25153629
49.49427887,-16.91426931
49.53508643,-16.57262763
49.23012603,-17.53082486
49.14176312,-16.8550412
49.34213933,-16.24525503
49.80039895,-16.29669539
49.44261064,-16.3644242
49.6112527,-16.6806802
49.0947536,-16.8603554
49.67200478,-16.55167183
49.21730128,-16.53784899
49.31988354,-16.58044035
49.225869,-16.48405312
49.15963491,-16.6342941
49.06578815,-16.92379916
48.52658995,-17.89119843
48.55368703,-17.77922789
49.10367155,-18.04163906
47.9863022,-18.69624283
48.79197729,-17.14963536
48.90317974,-17.88392306
49.0793303,-17.15934932
48.81123322,-17.94753813
48.72450211,-17.62672097
49.5280705,-17.00589661
48.32221259,-17.50577098
49.38512424,-17.76728687
44.63589358,-17.77673224
44.16558616,-17.94721095
45.04622401,-17.87376638
45.60815417,-17.50702762
44.86924281,-18.50184912
48.51809753,-14.6131755
47.36538463,-15.03711737
47.95992888,-15.3783527
47.89269996,-15.32201375
47.79698142,-15.43901325
47.86869354,-14.863265
47.99019645,-15.44422896
47.57720177,-15.8104573
47.79824074,-15.30328924
50.0354693,-15.73952573
49.76977264,-16.66601729
49.1325885,-16.83489241
48.99308592,-16.11364583
49.48577825,-15.6488187
49.31976991,-15.9781505
49.24056141,-16.52369341
48.90764178,-16.0563139
49.56577821,-16.7078566
49.43174822,-16.65435927
49.49519445,-15.45378671
49.61228805,-16.312105
49.56085207,-16.6510277
49.0301048,-15.53070865
49.37508155,-15.61271218
47.23189154,-18.80286953
49.33314241,-15.86030169
49.59677444,-15.69546446
50.17366037,-15.27200164
46.45661561,-16.2252961
45.2589055,-16.73774722
45.7039924,-16.6664347
44.9676574,-16.61365566
45.62111758,-15.99426669
45.29593129,-16.57368392
47.04265895,-17.18553435
46.6207627,-16.74685941
47.29570919,-17.95252182
47.53498118,-17.29758747
46.9102069,-17.97067449
47.04607028,-17.31754078
47.14594782,-16.73678036
47.39856497,-16.69281599
46.34698473,-16.52020972
46.66905338,-16.53492846
47.2385789,-17.32693943
46.69375738,-17.697419
47.10262567,-16.83756852
47.4872926,-17.25307508
46.84128387,-17.04739131
47.31538713,-17.55072562
47.03120115,-17.8447244
46.733463,-18.23880305
47.20423009,-16.89681653
46.67468962,-17.15225418
47.12887511,-19.17446067
46.04573345,-17.71082733
46.81572441,-17.78308948
46.58394238,-17.00347356
45.70153122,-17.57499873
48.21002239,-17.42715509
47.69308124,-17.80756642
47.32093062,-17.7547093
47.07194482,-17.69398723
47.49645467,-17.22090949
48.16041816,-18.87683028
47.14829369,-16.69783756
47.98416533,-17.80615266
48.10232828,-16.71004315
47.6423266,-16.57757449
47.50173706,-17.1257111
47.87413663,-17.40098402
48.15065012,-17.9120242
48.29178942,-17.7044102
47.4234969,-18.01817028
48.11148788,-17.33212585
47.79514589,-17.78212882
47.82674395,-16.80297718
47.48775657,-18.05286305
47.69500492,-18.03559783
47.6532974,-17.78401561
47.33852902,-17.36769276
47.4401799,-17.3773196
47.21657842,-15.96146112
47.63636444,-16.18128078
47.25851686,-17.18910007
47.498336,-16.7829384
44.53754592,-18.41389022
44.27868248,-17.02513743
44.23571175,-17.5643895
44.46849741,-18.25900579
44.53318429,-16.9089392
44.16294716,-18.12727608
45.03803591,-16.8297349
44.31661652,-18.45522731
44.5877071,-16.96237155
44.3572616,-17.92037775
44.30054954,-17.82752877
44.23786356,-18.34993105
44.61935618,-17.0896638
44.91564036,-17.33361197
44.24466526,-17.02293021
44.65073505,-17.14782973
44.53610351,-17.02578167
44.39890391,-18.36183224
46.02816688,-17.81365579
45.58978261,-17.25513998
45.52345929,-17.10896125
45.03132656,-17.26254507
45.03313418,-17.92094633
44.99040252,-17.7274633
45.24283105,-17.45742707
44.27317795,-18.37173337
44.9271348,-18.80421898
44.65891942,-19.41862632
44.7095326,-18.86233791
44.88152759,-18.91924596
45.02993147,-18.97929619
44.82745596,-18.44717087
44.52475073,-19.56773579
44.7174539,-19.14361626
44.81054675,-18.63558992
44.7018782,-19.08242725
45.35188732,-17.30275542
44.94313245,-16.25484911
45.29370926,-16.82859087
44.45657681,-16.93559637
44.99385723,-16.38450491
45.28063391,-16.54527887
44.92730996,-16.84758164
44.71264041,-16.88733392
44.52120543,-17.23804665
44.69606559,-16.88627054
44.92834426,-17.38372353
44.83000821,-18.5274854
48.52238147,-18.87089758
47.77306741,-18.68412752
47.41729418,-18.80943407
48.554664,-14.91936956
48.00527247,-18.49338441
47.98918275,-19.35304946
47.59016105,-19.05750392
47.34607474,-19.31996742
47.85488746,-18.6874153
48.21606488,-18.40938174
47.76855875,-19.0645932
48.64304871,-18.55402196
47.5563492,-19.1877835
48.51829461,-19.05522644
48.50334745,-18.87450856
47.96341563,-18.87096974
47.66617022,-18.49994941
47.7159471,-18.93207911
47.14764175,-18.64347194
48.7227065,-19.26312922
48.31933522,-17.65540096
48.23097031,-19.83935684
48.34945262,-18.70250014
47.96672146,-18.96116365
48.3128836,-18.92270864
48.00904491,-18.368715
48.08098178,-18.42623878
47.39683775,-19.26510948
49.51530307,-15.18206131
49.43942013,-15.10792252
49.90462924,-14.90621005
49.98752201,-15.31328761
49.23221475,-15.58369694
49.14559338,-15.09117936
49.5126555,-14.95770701
49.48023435,-16.00554506
49.59503763,-15.43854012
49.73155889,-15.15722156
46.96043559,-18.7044297
49.35664518,-15.37508463
49.73726023,-14.83049043
49.16538758,-14.85081771
49.33367075,-15.10318436
49.30818991,-16.27672985
43.79098759,-21.58964919
44.25548168,-21.80414445
45.22028473,-25.11069965
44.70143227,-21.67475908
44.95492532,-25.29714137
47.03823281,-18.57500388
44.62052857,-21.99879669
44.8528426,-25.07575853
45.44656473,-24.81168425
43.92272026,-21.43557816
46.11310048,-25.05860373
44.30854194,-21.45324454
43.53308556,-21.72134914
45.50782401,-25.51638517
44.27614599,-21.37377701
43.32157427,-21.94060399
47.36119748,-19.14606684
44.96421256,-25.42081435
44.54340865,-20.69362146
44.69180714,-21.37614688
44.94020445,-21.69519316
44.4616372,-22.11565733
44.33762185,-20.71524798
45.39566899,-20.38455526
45.20424549,-19.20507194
44.87063265,-18.28217734
45.34216354,-18.63014994
48.06065074,-18.66838859
45.87881451,-20.05057435
44.74893245,-19.76626875
45.74263246,-19.31933351
44.80557652,-18.76332303
45.40554649,-19.13433853
45.17452118,-19.91959441
45.09828572,-18.82883304
45.70000633,-20.52255263
45.32501719,-19.69636007
45.07554667,-19.99389971
47.80456759,-19.1949506
45.22583932,-17.86418596
46.1990304,-20.11561089
45.58186204,-19.82652651
45.31402787,-19.23561097
45.71998681,-19.59449512
45.81561167,-19.82932
46.02905026,-20.32655707
48.97599133,-18.80167474
48.14387268,-19.63291981
48.74598416,-18.93939957
48.90554195,-18.86442487
48.65441463,-19.58938398
48.52986231,-20.03166669
48.40126842,-19.26943463
48.40321838,-18.98394568
48.56733612,-19.85283194
48.50574027,-19.0497548
48.79424503,-18.78971078
48.47948701,-19.18483657
48.33443414,-19.28717382
48.40183495,-18.82621768
48.57555429,-18.95824539
48.34753598,-19.79437718
48.58013157,-19.93358471
48.19296318,-20.02568971
48.59334903,-19.2080924
48.96776582,-18.79893684
49.11282579,-18.84713087
48.70660509,-19.42618468
48.907107,-19.06231377
48.44408797,-19.20118405
48.80204825,-18.59181621
48.38124465,-18.74952964
48.44764261,-18.13502384
48.95509477,-18.87289182
49.05533523,-18.70906589
48.70698207,-18.34020714
48.71696262,-19.35588886
48.9158136,-18.09288902
48.82098995,-18.4758752
48.86806819,-19.37728184
49.11205038,-17.97481345
48.83875698,-18.13275522
49.0751266,-18.50882818
48.47351203,-18.34214383
48.90390941,-18.48841414
48.90690615,-18.4629567
48.89636983,-18.32490768
48.56208261,-18.19430738
48.79680373,-18.27298474
48.55878804,-18.9713703
48.81196656,-18.11055866
48.80363546,-18.68610927
49.32098565,-18.01483271
48.7521008,-18.9103549
48.43238197,-19.07364947
49.2448184,-18.53378552
49.09784638,-18.50215769
49.00810311,-18.38819047
49.27128683,-18.4679818
48.1929451,-19.27766309
48.88879485,-18.02702509
48.55678836,-18.35048888
48.94011882,-17.84368894
48.31263056,-17.17668689
48.02385634,-18.20642006
47.83382085,-17.68405249
48.96814816,-17.92645778
47.75086794,-18.04559997
48.69481899,-17.97312325
48.05646965,-17.68551048
49.04077369,-17.02608423
48.44958446,-18.27847006
48.36908469,-18.10502537
47.98643702,-18.3695066
48.8249763,-17.87272876
48.49877666,-17.3507288
48.80062223,-14.86048303
48.37005867,-15.05973523
48.39647731,-14.61042959
47.75630687,-15.23871042
48.2241303,-15.21056097
48.56353612,-14.19410933
48.35976563,-15.67681462
48.48488772,-15.31678822
48.42115461,-14.615133
48.67717226,-14.73966119
47.99037067,-14.67113729
48.41016705,-14.79494203
47.28467676,-14.97972181
47.72613593,-15.3498146
48.02961292,-14.42584317
48.25159688,-15.16380125
47.79153182,-15.09219879
47.90462327,-15.71606138
48.38031952,-14.99925733
47.53727269,-15.21328779
47.9144208,-14.72372603
47.91850318,-14.91691255
48.68347912,-13.75968554
47.36386923,-15.60722694
48.70539339,-14.54398069
47.86157823,-15.54978468
48.38376792,-14.54394662
47.86253362,-18.42531127
48.10550913,-15.36475119
48.10177107,-14.96906888
48.25097992,-14.51497423
47.61694558,-14.97953372
48.12168658,-14.77705614
48.22601418,-14.85005745
48.06192294,-14.17615802
48.40017398,-14.43409447
47.98764902,-19.30380245
48.57991824,-13.92024076
47.79118867,-14.87818502
48.66217124,-14.65003681
48.31704398,-14.91842007
47.93977467,-15.40377112
48.31571568,-15.01987862
48.33439007,-13.6749862
46.8785163,-15.45564074
49.1509445,-13.98852159
48.81134317,-14.18672989
49.39112098,-14.39281079
48.59566261,-14.16442568
48.44932263,-14.62401887
49.52917636,-14.30665465
49.57715046,-14.80480307
49.25363536,-14.60049575
48.38091707,-13.97768566
47.22449636,-22.82346046
49.10380065,-14.64632419
48.39366859,-14.40436431
49.53520104,-15.058254
48.33983633,-14.86794165
49.13563901,-14.47612071
48.83722815,-14.76041179
48.41948015,-14.53724528
48.44752836,-15.18132093
47.14315676,-18.67381798
48.69626722,-14.29085031
48.68847153,-14.78036398
49.20874343,-14.47328917
48.2235392,-14.2771826
48.90226859,-14.40055673
49.29777624,-14.55771493
48.357498,-15.44709044
49.04518386,-15.24195246
47.93410447,-19.50136808
48.57472299,-15.32123992
48.5915192,-15.31013738
48.5526139,-15.52571649
48.48616086,-15.86279489
49.22632042,-15.38396913
48.51460827,-15.8001536
49.39620181,-15.40094187
48.70854329,-15.73215711
47.87904376,-15.5423587
48.1679959,-15.19489104
48.89910149,-15.3656039
49.00657744,-15.54821167
48.38260633,-15.21419544
48.9560044,-15.77587066
49.02767764,-14.65035803
48.74383718,-14.76409826
49.1239537,-15.20217147
48.91262393,-15.83094687
49.32067137,-14.79706371
47.45194091,-18.41771434
49.04255038,-15.58673024
48.23828151,-14.87310556
47.80240608,-15.3828691
48.04779369,-19.44301894
48.73438287,-14.98480313
49.80228362,-14.75582271
49.48677912,-14.3976795
49.56314638,-15.54054362
48.70605105,-15.09143386
48.95586066,-15.09898093
47.54527564,-19.42132799
48.03831207,-14.61803311
48.72001562,-15.62356585
48.53464689,-15.24537494
48.9967624,-15.81123516
48.25792669,-15.27287717
49.04376173,-15.8180623
48.73621424,-15.48924866
48.80301247,-14.74242676
48.28665832,-15.45383995
47.75578627,-16.04497356
47.58839236,-15.79794584
48.53451169,-20.11877188
47.76944715,-19.92480253
48.21651625,-19.93142883
48.16786649,-21.02914361
47.92069193,-20.7052063
48.51479136,-19.68225957
47.69566507,-20.83121548
48.31241906,-20.59350008
47.48766279,-18.47255821
47.59685015,-19.43094865
48.13043773,-20.46031282
47.65102721,-19.4262196
47.68384985,-19.53947198
48.5572578,-20.34325074
47.94155089,-19.61892774
47.97392043,-19.45014236
48.2338324,-20.1894807
48.19789758,-20.93572389
48.03782776,-19.67019701
47.13752409,-19.15954368
47.99717315,-19.74205341
48.39127152,-20.43096219
48.42113846,-19.71627644
48.45953159,-19.9554599
48.2229312,-19.85087411
46.26041368,-24.78668079
46.69996732,-25.18136695
46.83452744,-24.77603422
47.0782945,-19.26771409
47.20912502,-24.42051743
46.76258701,-24.71133809
46.68929585,-24.05844487
46.24023811,-24.38180239
46.59329759,-24.30815195
46.71826755,-24.42768053
46.85208485,-25.01648793
46.59348391,-25.02771752
46.76450094,-24.37365248
46.80258119,-24.65951951
46.71777567,-24.5704033
46.34038798,-24.89460491
47.17187835,-24.73220814
47.08172775,-24.50626414
46.57479008,-24.77144909
46.96813498,-24.82484374
46.80462239,-24.6032038
46.76741103,-24.59148698
46.89162543,-24.38245566
46.70253798,-24.86630845
47.49106015,-18.64022151
46.61214943,-24.87666823
46.96962719,-24.42749413
46.6919729,-25.04300807
46.86571019,-24.69956332
46.20752283,-24.73120766
47.01204526,-24.71255347
46.91214649,-24.34767278
46.97063963,-24.90090371
47.10332832,-24.13187765
46.62926263,-25.14549898
46.10159924,-24.69069128
46.49183646,-24.66336706
46.08423839,-24.13998427
45.84025866,-23.68867306
46.68937522,-24.64952318
46.70502634,-24.73985868
47.84198934,-18.60377734
46.50782092,-24.54075595
47.04172277,-24.52706059
46.98239973,-24.01396652
45.35508557,-24.44599142
46.91735849,-24.9868269
47.06051906,-24.83500535
46.55253125,-24.06865057
46.76162529,-24.73534231
45.79274392,-24.66162389
46.47800159,-24.0389183
46.98575979,-18.72896478
45.9636289,-24.48106961
46.07209969,-24.95602087
46.10912338,-24.72131448
46.17037554,-24.77302271
46.58494598,-24.70718276
46.20002171,-24.51024483
45.75259964,-23.99458955
46.80841542,-23.79890673
47.77269649,-18.76906695
46.59167893,-24.47853247
45.73684221,-23.58905548
45.73970542,-24.18094981
45.92612818,-22.46557979
45.86817086,-23.06880751
45.38006343,-22.92799881
45.87366213,-23.22247427
45.40537352,-23.75758443
46.22040894,-23.15649333
45.87678773,-22.99770344
45.51927743,-23.50275551
46.28407517,-23.94487804
45.03272452,-23.17721524
46.82516048,-23.3647704
45.78267522,-24.39071261
44.81338263,-24.78976052
45.81574142,-23.45875112
46.28391969,-23.72469721
46.10688326,-23.65843427
46.61603141,-23.24435468
46.26588402,-23.42638778
45.5243864,-23.34693383
46.04454223,-22.71870466
45.79206967,-23.39282241
46.2343976,-23.95518378
45.55638827,-23.12175144
45.62962548,-23.0802066
45.93999821,-22.83910414
45.7316401,-23.32647282
45.94329392,-23.56439478
45.82783183,-23.46966395
44.87872463,-20.56299131
44.67246785,-20.35416796
44.34232385,-21.27738844
43.99247151,-21.30904793
44.49331485,-20.54681314
44.64736035,-20.27545823
47.30530936,-19.23981875
45.06899455,-20.06086743
44.49501542,-19.94220273
44.85553985,-19.88811553
44.47292374,-20.74423767
44.64809506,-19.79439643
44.31401354,-20.60140367
44.57161116,-20.27980592
44.5561851,-20.22131116
44.35855002,-20.31254127
47.21410436,-23.02220233
43.99054021,-20.94638125
44.0909219,-21.12639591
44.37542714,-21.17403851
44.63306706,-20.54043493
44.65195076,-19.82721871
44.72390187,-18.7243423
45.28557425,-19.61085203
45.10606958,-19.96808319
44.97406687,-19.31586597
46.94999472,-18.74274328
44.86938254,-19.5894568
45.40520282,-19.3924224
44.49446642,-19.15831002
45.13995802,-19.35697646
44.96172972,-19.48300123
44.50594514,-19.18472933
45.43758559,-19.78543774
44.74334337,-19.98052717
45.10520296,-19.55795686
44.9035818,-19.41974553
45.02343654,-20.54192284
45.27568967,-20.13057191
45.03071986,-20.60189739
45.12534461,-19.85777023
45.23984447,-20.38513792
45.26227782,-20.72862215
46.00222301,-19.88514129
44.7550271,-21.7238443
45.85282184,-20.15504731
44.78957136,-20.9902924
45.42181975,-20.29912986
44.8658429,-20.68338201
45.48650272,-19.74198152
45.00224976,-20.51112652
45.32061934,-21.18066337
48.07609893,-17.42121924
47.92011035,-18.5064877
49.02472971,-17.32144377
47.90606168,-18.29267574
47.66595744,-17.82054498
48.26617091,-17.55914998
48.38063671,-17.29198148
47.54874687,-18.63999191
48.94929396,-17.39505282
48.0834354,-17.41793122
48.68000968,-17.80607813
48.02402221,-18.03311392
48.93825317,-18.02863844
47.79158634,-18.13655361
47.73091563,-17.70752752
47.66391848,-17.73458884
49.09712271,-18.27358838
47.05765446,-19.03068281
49.00764624,-17.85132595
48.21278794,-17.89349775
48.63458289,-17.56784691
48.27748307,-17.39988534
48.5387786,-18.31791176
48.08593923,-17.64058707
48.97599763,-17.62099134
48.66075837,-17.48756858
47.70611498,-17.73303442
48.7176043,-18.14896638
48.7846596,-17.9830842
48.77150563,-17.64200153
47.99163291,-17.05881381
47.89349093,-17.61568308
48.25245057,-17.81858037
47.78729366,-17.68640591
48.22817346,-17.16286158
48.97563254,-17.92400627
48.18011453,-17.95496065
48.1975349,-17.00473168
48.20269292,-17.7479799
48.3661755,-18.10170036
47.75037309,-17.41734498
48.33733319,-16.99281738
48.31539878,-17.93999421
48.18104563,-17.50082173
48.70707221,-17.93187813
48.62772619,-17.67685497
47.7181161,-17.46494198
48.05629523,-17.82245714
49.23171846,-16.99002295
47.98217901,-17.14500382
48.32242483,-17.29530325
48.30765173,-16.7480787
48.1451216,-17.21529673
48.54689233,-16.87429509
48.57279994,-17.55691614
48.52406942,-17.73155874
48.59149031,-16.15178237
48.77483917,-16.72825987
48.42612477,-16.93618348
48.28014258,-15.83678185
48.14473188,-17.19559799
47.08730903,-19.37451952
48.79304903,-17.32300544
48.86408618,-16.60865961
48.56483961,-16.52183983
47.95262394,-16.80385178
47.76255718,-16.66214641
48.7251261,-17.33622989
48.35585372,-16.61765154
48.62455406,-16.29122303
48.68795772,-16.45685598
48.53992726,-19.31182263
47.82853035,-19.10250997
47.36706981,-19.50077077
48.23156768,-19.03722911
48.78037088,-19.37575448
48.57871611,-19.83319959
48.32725301,-18.79203705
48.29885815,-19.26406735
47.843958,-19.63108269
48.42350556,-19.66041418
47.69486254,-19.48462764
47.60236204,-19.80481119
47.54723846,-19.44059988
47.84217648,-20.10032728
48.14260792,-20.13425574
48.08286742,-19.0479873
48.77642112,-19.50017279
48.55092139,-19.62631208
48.55153143,-19.25322971
48.12002303,-20.19333174
47.36330008,-19.53654844
47.5942931,-19.34098403
47.99606885,-18.89941607
48.88113198,-18.75813019
48.09079355,-18.14396155
47.61384564,-18.8075717
47.62616786,-18.65321969
48.45521397,-19.33762017
48.23833751,-18.30790976
48.54566687,-18.55091301
47.94293629,-18.99449654
47.50026422,-18.71163451
47.92759107,-19.09315226
47.7077469,-18.7413883
47.64740456,-18.73854167
48.12775041,-18.92698809
48.43534452,-18.43158677
48.34192756,-18.71026936
47.68772108,-19.19996994
47.9834857,-19.38375402
48.93982132,-17.12496593
48.75676839,-16.81994956
49.33028937,-16.77887742
48.65147678,-17.47457011
49.22962088,-18.14747633
49.39110883,-17.96689467
49.45724279,-17.68523343
43.87510976,-23.0835954
44.34593131,-23.29111283
44.17882092,-23.34292837
43.97153438,-23.32761573
43.93854241,-23.11974173
43.77401218,-23.76403365
44.0899141,-23.5968182
43.97015614,-23.69731714
44.23660402,-23.09275099
43.99092512,-23.72875211
43.70712448,-22.9492371
44.31909115,-23.31604484
43.35761321,-22.78639733
44.03653446,-22.91628707
43.94793263,-23.64775873
44.18379797,-23.09469117
44.08904331,-23.46198915
43.47475219,-22.96172693
43.93755845,-23.98121031
44.2184699,-23.28709992
44.09228711,-22.92803829
44.28877941,-23.50914023
43.69268864,-23.17506106
43.79504396,-23.92482768
44.66006395,-23.10556243
44.10301723,-22.45329349
43.8053867,-22.4618512
43.8152164,-22.50578881
44.15484421,-23.07077089
44.70862828,-23.64011987
43.74021313,-23.35000758
43.79047208,-23.39546716
44.04698163,-22.87062007
47.47717931,-19.41061162
43.76101123,-23.286202
43.95569135,-22.75041246
44.20831123,-23.34340056
43.86552611,-23.45215646
44.46902756,-23.18632364
43.81250672,-22.85233812
43.75274595,-22.46574571
43.89082198,-23.83989867
44.35017006,-22.6314957
43.7056043,-24.23016856
44.10999447,-24.08730824
43.93852855,-23.41714387
43.81671168,-22.87848964
43.81808628,-22.84165548
43.95665852,-24.15187644
44.13885483,-23.04679024
43.34543315,-22.63241032
44.05389663,-22.07293896
44.06379183,-24.68005613
44.62823922,-23.47905824
47.98725127,-19.16954447
43.69840816,-23.10146104
43.93119261,-22.70280838
43.62020306,-22.19787213
43.82820433,-22.59383426
45.32938496,-24.09480501
43.95949841,-22.39631
43.78170088,-22.93699169
43.51718004,-22.10819788
44.45796555,-25.20902763
44.91866322,-25.07107839
44.42203891,-25.07562214
44.52623331,-24.22437575
45.07312164,-23.7551896
44.84371959,-24.29854602
44.09838378,-24.52882962
45.24246596,-23.99684638
43.86120635,-24.50240308
44.29276954,-24.04380986
44.67107834,-23.67900054
47.55956366,-18.42770133
43.64359691,-23.75546984
44.37353443,-23.74353297
45.14303838,-24.34454649
45.16365093,-23.38735945
45.39829432,-23.88909573
44.62594462,-24.99493001
44.95177154,-24.60182219
43.63455919,-22.21810327
44.33426841,-22.85803072
45.65699323,-22.19107613
45.18545539,-22.17281212
44.14431242,-22.63134884
44.15504469,-21.81447925
44.51069978,-22.42797535
45.43868503,-22.28485633
45.20612685,-22.87194954
44.70541612,-22.56459258
44.65389102,-22.65853907
47.76269464,-19.53727496
44.57536913,-22.60725901
44.0374623,-22.08037577
44.18078176,-21.64113693
43.99843312,-22.01723853
45.87136589,-23.20156518
45.22157034,-23.91272568
44.72766324,-23.70307371
45.5230267,-23.31933676
45.04653898,-23.98852914
45.62369286,-24.03199014
44.68683914,-24.03183649
45.8409446,-23.56967379
45.36749223,-23.35080813
45.13786133,-22.17677584
44.5251548,-21.67631992
45.4498579,-21.69725602
44.46693163,-21.0483893
45.61183644,-24.90547601
45.70435462,-21.48822453
46.17000187,-20.74635483
45.07869142,-21.07579348
44.76168874,-21.82127732
44.9310984,-22.00964757
44.88410067,-21.17709038
44.97712568,-21.5277217
44.63347637,-22.00497156
44.13698909,-21.16127634
44.25015366,-21.3157384
44.23277175,-21.17966723
46.14005653,-21.4796046
45.39937764,-20.95396763
44.3916229,-23.32011138
44.00945413,-23.09480368
44.43947978,-23.20438367
44.83784149,-23.8036867
44.85715967,-23.09417121
44.5521433,-23.04693718
44.05606858,-23.60256961
44.37336076,-23.78577352
44.91125953,-23.55513728
44.19410597,-23.19530261
44.2396078,-22.99369265
44.66428633,-23.84540549
45.07031454,-23.33127296
44.56460466,-23.49645386
45.22931855,-23.39815853
45.2623485,-23.69060084
44.86776614,-23.94701648
44.46492691,-23.93758033
45.41771086,-24.14895146
44.56814868,-23.9501576
44.38823028,-23.21611749
45.44399883,-23.47417959
45.01166361,-23.56004133
44.00143259,-23.06307479
44.86613941,-23.07814933
44.02576773,-23.58951921
44.43875649,-23.12949403
44.23994903,-22.92321849
43.35801734,-21.76264668
43.88506181,-22.22658838
43.38836554,-22.15113509
43.91193036,-20.90123989
43.97953549,-21.80072688
43.45548551,-21.73934767
44.24066444,-21.73663866
43.85901051,-21.54318664
43.8590629,-21.3891879
44.57465071,-21.60739552
44.06688734,-22.16355766
44.07121251,-22.36813425
43.66220744,-21.85668357
43.94706471,-21.31403435
43.44681846,-22.53578365
43.82867417,-22.03539158
47.41924745,-18.45817577
43.37411046,-21.89335402
43.64044495,-22.64674371
43.56328547,-22.53712116
44.65964698,-22.35637735
43.89144192,-21.28122556
44.14172803,-21.59249346
43.63620164,-21.6435273
43.70652725,-22.10740512
43.99935296,-22.20896841
44.36714134,-22.50639362
44.04543248,-22.81814248
44.68476277,-22.4488939
43.95251793,-22.8860756
44.94784174,-22.57454367
44.77824717,-22.41711197
44.45619411,-23.33893867
44.27585983,-23.33214637
44.70892067,-22.63569343
44.97284217,-22.80235101
44.03742959,-23.17025425
43.78698118,-22.52938975
45.88404024,-24.72987525
46.4751662,-24.75755892
46.08927743,-24.91895616
45.47988005,-25.33765407
45.87618927,-24.69776034
46.5335822,-24.6738375
45.59268318,-24.8253966
